codigo_ibge,anomes_s,pab_qtd_fam_benef_i,pab_valor_pago_d,pab_valor_medio_d,pab_extraordinario_qtd_fam_i,pab_extraordinario_valor_pago_d,pab_extraordinario_valor_medio_d
291670,202112,1323,248225.0,187.62,1268,286280.0,225.77
291680,202112,2357,451074.0,191.38,2229,499946.0,224.29
291685,202112,2804,616045.0,219.7,2567,522943.0,203.72
291690,202112,2154,373439.0,173.37,2088,494267.0,236.72
291700,202112,6346,1534699.0,241.84,5449,1084741.0,199.07
291710,202112,2743,577543.0,210.55,2483,543880.0,219.04
291720,202112,2655,462762.0,174.3,2584,605186.0,234.21
291730,202112,4016,921048.0,229.34,3527,721793.0,204.65
291733,202112,1695,406332.0,239.72,1529,288445.0,188.65
291735,202112,1745,444689.0,254.84,1553,262683.0,169.15
291740,202112,2000,401228.0,200.61,1891,404195.0,213.75
291750,202112,11007,1982808.0,180.14,10728,2441161.0,227.55
291760,202112,4466,759015.0,169.95,4413,1031974.0,233.85
291770,202112,4419,889697.0,201.33,4183,897640.0,214.59
291780,202112,3622,976862.0,269.7,2881,518562.0,179.99
291790,202112,1835,369932.0,201.6,1731,374826.0,216.54
291800,202112,13174,2526314.0,191.77,12656,2788052.0,220.29
291810,202112,7005,1240484.0,177.09,6833,1575405.0,230.56
291820,202112,2561,621346.0,242.62,2333,425901.0,182.56
291830,202112,2561,564689.0,220.5,2289,482822.0,210.93
291835,202112,3735,681178.0,182.38,3674,816885.0,222.34
291840,202112,26549,6182492.0,232.87,23504,4697738.0,199.87
291845,202112,1667,392373.0,235.38,1478,290260.0,196.39
291850,202112,2642,651574.0,246.62,2326,429535.0,184.67
291855,202112,1285,283758.0,220.82,1089,243822.0,223.9
291860,202112,961,147882.0,153.88,955,236924.0,248.09
291870,202112,613,151666.0,247.42,509,98658.0,193.83
291875,202112,1954,558659.0,285.91,1466,245479.0,167.45
291880,202112,3649,838779.0,229.87,3362,643040.0,191.27
291890,202112,627,104790.0,167.13,613,146930.0,239.69
291900,202112,716,177231.0,247.53,580,119895.0,206.72
291905,202112,1498,330862.0,220.87,1369,279827.0,204.4
291910,202112,1952,556541.0,285.11,1439,259450.0,180.3
291915,202112,4552,763411.0,167.71,4520,1059127.0,234.32
291920,202112,13691,3163307.0,231.05,12080,2444515.0,202.36
291930,202112,1542,351061.0,227.67,1360,280934.0,206.57
291940,202112,1631,296088.0,181.54,1576,359790.0,228.29
291950,202112,5451,996849.0,182.87,5354,1189090.0,222.09
291955,202112,9290,2229738.0,240.01,8170,1557478.0,190.63
291960,202112,2108,485221.0,230.18,1882,383944.0,204.01
291970,202112,2571,630659.0,245.3,2228,426235.0,191.31
291980,202112,5554,1050662.0,189.17,5362,1187921.0,221.54
291990,202112,1592,477770.0,300.11,1076,208872.0,194.12
291992,202112,2344,451563.0,192.65,2246,492865.0,219.44
291995,202112,1233,326079.0,264.46,1035,184279.0,178.05
292000,202112,1510,366723.0,242.86,1264,255356.0,202.02
292010,202112,3514,870973.0,247.86,2794,573699.0,205.33
292020,202112,2873,743031.0,258.63,2408,444855.0,184.74
292030,202112,1122,205148.0,182.84,1081,246155.0,227.71
292040,202112,2624,557472.0,212.45,2475,506175.0,204.52
292045,202112,2254,704909.0,312.74,1487,268048.0,180.26
292050,202112,3538,671371.0,189.76,3428,752391.0,219.48
292060,202112,8594,1637182.0,190.5,8182,1827945.0,223.41
292070,202112,3852,843625.0,219.01,3473,737767.0,212.43
292080,202112,2172,576692.0,265.51,1685,330900.0,196.38
292090,202112,2370,465269.0,196.32,2188,499372.0,228.23
292100,202112,5740,1095258.0,190.81,5512,1223039.0,221.89
292105,202112,2149,597261.0,277.93,1742,293833.0,168.68
292110,202112,2806,511933.0,182.44,2696,618517.0,229.42
292120,202112,4351,927410.0,213.15,3920,843020.0,215.06
292130,202112,2007,412464.0,205.51,1864,406984.0,218.34
292140,202112,3626,775504.0,213.87,3305,697884.0,211.16
292145,202112,1636,349385.0,213.56,1486,313898.0,211.24
292150,202112,9891,2640898.0,267.0,8119,1455304.0,179.25
292160,202112,1719,480104.0,279.29,1382,240503.0,174.03
292170,202112,5658,1277831.0,225.84,5007,1034580.0,206.63
292180,202112,1400,269393.0,192.42,1333,295255.0,221.5
292190,202112,1608,431156.0,268.13,1242,232636.0,187.31
292200,202112,3652,694092.0,190.06,3503,779056.0,222.4
292205,202112,2805,685166.0,244.27,2522,461979.0,183.18
292210,202112,4462,1108037.0,248.33,3621,738431.0,203.93
292220,202112,1302,236969.0,182.0,1265,286171.0,226.22
292225,202112,2261,686903.0,303.8,1577,273928.0,173.7
292230,202112,5763,1445933.0,250.9,4656,924881.0,198.64
292240,202112,3088,684339.0,221.61,2818,570828.0,202.56
292250,202112,3739,820717.0,219.5,3452,698126.0,202.24
292260,202112,2586,564624.0,218.34,2409,484541.0,201.14
292265,202112,2271,639123.0,281.43,1649,317591.0,192.6
292270,202112,2832,585352.0,206.69,2538,566523.0,223.22
292273,202112,1441,336931.0,233.82,1254,247717.0,197.54
292275,202112,952,218407.0,229.42,873,169635.0,194.31
292280,202112,1638,339904.0,207.51,1509,327742.0,217.19
292285,202112,1534,417418.0,272.11,1145,223344.0,195.06
292290,202112,4619,1273765.0,275.77,3594,682268.0,189.84
292300,202112,5323,1209955.0,227.31,4723,965716.0,204.47
292303,202112,1974,496914.0,251.73,1812,302340.0,166.85
292305,202112,1890,486501.0,257.41,1547,295423.0,190.97
292310,202112,4863,1195015.0,245.74,4146,805069.0,194.18
292320,202112,3707,884455.0,238.59,3217,641151.0,199.3
292330,202112,1599,339206.0,212.14,1492,309674.0,207.56
292335,202112,3444,739873.0,214.83,3210,654961.0,204.04
292340,202112,3375,803399.0,238.04,2985,583755.0,195.56
292350,202112,1549,425560.0,274.73,1269,225662.0,177.83
292360,202112,2917,561136.0,192.37,2821,610852.0,216.54
292370,202112,7558,1759546.0,232.81,6503,1350686.0,207.7
292380,202112,4669,1119595.0,239.79,4022,797603.0,198.31
292390,202112,2608,470833.0,180.53,2449,586433.0,239.46
292400,202112,13032,3089705.0,237.09,11824,2251607.0,190.43
292405,202112,2657,674663.0,253.92,2189,414873.0,189.53
292410,202112,1485,393828.0,265.2,1186,235559.0,198.62
292420,202112,2772,741480.0,267.49,2379,414961.0,174.43
292430,202112,2602,697520.0,268.07,2216,385310.0,173.88
292440,202112,6582,2177289.0,330.79,4260,685492.0,160.91
292450,202112,2353,579512.0,246.29,2152,375153.0,174.33
292460,202112,3356,725927.0,216.31,3107,634041.0,204.07
292465,202112,1471,429005.0,291.64,1113,183147.0,164.55
292467,202112,1312,259493.0,197.78,1251,270827.0,216.49
292470,202112,1741,428154.0,245.92,1561,282151.0,180.75
292480,202112,4087,1090304.0,266.77,3115,620064.0,199.06
292490,202112,1445,356999.0,247.06,1212,237664.0,196.09
292500,202112,3629,784626.0,216.21,3351,691735.0,206.43
292510,202112,7250,1602551.0,221.04,6602,1362762.0,206.42
292520,202112,4131,967756.0,234.27,3574,716908.0,200.59
292525,202112,3831,1034924.0,270.14,3108,564150.0,181.52
292530,202112,13081,2589739.0,197.98,12407,2696925.0,217.37
292540,202112,2577,473380.0,183.69,2426,569091.0,234.58
292550,202112,3974,957208.0,240.87,3516,671554.0,191.0
292560,202112,2736,623925.0,228.04,2494,489400.0,196.23
292570,202112,2360,635971.0,269.48,1765,338691.0,191.89
292575,202112,4944,939510.0,190.03,4811,1047973.0,217.83
292580,202112,4843,1263972.0,260.99,4104,744698.0,181.46
292590,202112,5075,1107412.0,218.21,4628,961459.0,207.75
292593,202112,1926,478649.0,248.52,1619,308834.0,190.76
292595,202112,3832,999425.0,260.81,3126,592259.0,189.46
292600,202112,6780,1568715.0,231.37,5924,1201646.0,202.84
292610,202112,2488,598667.0,240.62,2277,413958.0,181.8
292620,202112,4402,1358667.0,308.65,2962,509697.0,172.08
292630,202112,4980,824715.0,165.61,4911,1173175.0,238.89
292640,202112,5038,1253588.0,248.83,4511,812926.0,180.21
292650,202112,3304,804398.0,243.46,2831,570693.0,201.59
292660,202112,7500,1452015.0,193.6,7182,1575742.0,219.4
292665,202112,1510,471936.0,312.54,983,178288.0,181.37
292670,202112,1851,355273.0,191.94,1760,388871.0,220.95
292680,202112,2298,517835.0,225.34,2083,414367.0,198.93
292690,202112,1251,225002.0,179.86,1216,277238.0,227.99
292700,202112,5987,1227449.0,205.02,5586,1210400.0,216.68
292710,202112,1981,568733.0,287.09,1624,261970.0,161.31
292720,202112,5520,1297330.0,235.02,4938,972829.0,197.01
292730,202112,3272,660786.0,201.95,3028,661445.0,218.44
292740,202112,186347,3.3885951E7,181.84,179614,4.1239512E7,229.6
292750,202112,3882,1054385.0,271.61,3100,562857.0,181.57
292760,202112,2569,678976.0,264.3,2025,388885.0,192.04
292770,202112,3481,750453.0,215.59,3218,667015.0,207.28
292780,202112,1134,204826.0,180.62,1067,254071.0,238.12
292790,202112,2425,466446.0,192.35,2265,517524.0,228.49
292800,202112,7274,1521614.0,209.19,6726,1431469.0,212.83
292805,202112,2145,525589.0,245.03,1780,365249.0,205.2
292810,202112,6101,1103307.0,180.84,5905,1352985.0,229.12
292820,202112,3942,727898.0,184.65,3828,860177.0,224.71
292830,202112,2024,515263.0,254.58,1608,324925.0,202.07
292840,202112,5769,1649363.0,285.9,4083,794498.0,194.59
292850,202112,1524,308067.0,202.14,1424,310639.0,218.15
292860,202112,11164,2216777.0,198.56,10359,2305180.0,222.53
292870,202112,10177,1998706.0,196.39,9808,2100330.0,214.14
292880,202112,7062,1808557.0,256.1,5988,1100211.0,183.74
292890,202112,4611,1294843.0,280.82,3595,631088.0,175.55
292895,202112,1626,302859.0,186.26,1556,352728.0,226.69
292900,202112,1898,498794.0,262.8,1496,279398.0,186.76
292905,202112,2161,543329.0,251.42,1858,347136.0,186.83
292910,202112,3310,666595.0,201.39,3139,665917.0,212.14
292920,202112,6705,1831003.0,273.08,5133,956172.0,186.28
292925,202112,3330,652850.0,196.05,3180,690294.0,217.07
292930,202112,3747,735911.0,196.4,3557,780660.0,219.47
292935,202112,1444,440641.0,305.15,998,183426.0,183.79
292937,202112,1649,419172.0,254.2,1410,258154.0,183.09
292940,202112,1627,329110.0,202.28,1526,334018.0,218.88
292950,202112,6000,1147776.0,191.3,5714,1278464.0,223.74
292960,202112,3118,773655.0,248.13,2896,501031.0,173.01
292970,202112,2895,754222.0,260.53,2481,453401.0,182.75
292975,202112,3134,591256.0,188.66,2972,676424.0,227.6
292980,202112,2122,521794.0,245.9,1705,353553.0,207.36
292990,202112,6987,1539587.0,220.35,6434,1310042.0,203.61
293000,202112,1642,346742.0,211.17,1538,317899.0,206.7
293010,202112,10016,1784642.0,178.18,9750,2242698.0,230.02
293015,202112,4678,1231440.0,263.24,3977,706178.0,177.57
293020,202112,7276,2044935.0,281.05,6040,998788.0,165.36
293030,202112,2778,557225.0,200.58,2579,567184.0,219.92
293040,202112,2831,772512.0,272.88,2204,401276.0,182.07
293050,202112,13043,2779412.0,213.1,11938,2513999.0,210.59
293060,202112,2119,472327.0,222.9,1939,388039.0,200.12
293070,202112,15345,2966572.0,193.32,14779,3222157.0,218.02
293075,202112,2489,803052.0,322.64,1568,270342.0,172.41
293076,202112,2579,630360.0,244.42,2220,422416.0,190.28
293077,202112,3344,726703.0,217.32,3129,634871.0,202.9
293080,202112,3089,895413.0,289.87,2643,387269.0,146.53
293090,202112,1738,382944.0,220.34,1632,320884.0,196.62
293100,202112,3581,617837.0,172.53,3530,817435.0,231.57
293105,202112,2370,521333.0,219.97,2217,439689.0,198.33
293110,202112,1499,341663.0,227.93,1340,272534.0,203.38
293120,202112,3198,600567.0,187.79,3104,684902.0,220.65
293130,202112,2708,769540.0,284.17,2031,369559.0,181.96
293135,202112,12071,2257230.0,187.0,11521,2609706.0,226.52
293140,202112,1653,314659.0,190.36,1572,353056.0,224.59
293150,202112,3134,703319.0,224.42,2860,580531.0,202.98
293160,202112,2557,567956.0,222.12,2341,471198.0,201.28
293170,202112,3080,710212.0,230.59,2587,559841.0,216.41
293180,202112,2769,801703.0,289.53,1966,355377.0,180.76
293190,202112,9956,2930265.0,294.32,6836,1297100.0,189.75
293200,202112,5043,1183327.0,234.65,4546,876291.0,192.76
293210,202112,3477,786220.0,226.12,3085,634739.0,205.75
293220,202112,2189,415684.0,189.9,2099,468309.0,223.11
293230,202112,2131,475451.0,223.11,1926,396524.0,205.88
293240,202112,2712,793693.0,292.66,1869,335588.0,179.55
293245,202112,2952,637905.0,216.09,2699,561443.0,208.02
293250,202112,3697,810051.0,219.11,3340,700117.0,209.62
293260,202112,2498,543830.0,217.71,2350,463620.0,197.29
293270,202112,3960,895139.0,226.05,3600,726084.0,201.69
293280,202112,2968,620767.0,209.15,2747,584033.0,212.61
293290,202112,9943,2216796.0,222.95,9023,1822126.0,201.94
293300,202112,3647,634803.0,174.06,3551,830353.0,233.84
293305,202112,2959,698727.0,236.14,2732,508892.0,186.27
293310,202112,1402,345284.0,246.28,1216,225404.0,185.37
293315,202112,2693,549659.0,204.11,2512,538857.0,214.51
293317,202112,1636,257312.0,157.28,1629,397700.0,244.14
293320,202112,8101,1940928.0,239.59,7037,1379753.0,196.07
293325,202112,970,192706.0,198.67,910,199090.0,218.78
293330,202112,27549,5908702.0,214.48,25069,5306048.0,211.66
293340,202112,1329,325014.0,244.56,1104,224143.0,203.03
293345,202112,2066,404179.0,195.63,1983,428621.0,216.15
293350,202112,4721,1432945.0,303.53,3566,585057.0,164.07
293360,202112,9931,2762439.0,278.16,7134,1435080.0,201.16
310010,202112,277,45842.0,165.49,274,65122.0,237.67
310020,202112,826,162420.0,196.63,773,171268.0,221.56
310030,202112,1073,221594.0,206.52,1002,213169.0,212.74
310040,202112,443,94084.0,212.38,395,84753.0,214.56
310050,202112,874,185473.0,212.21,789,169125.0,214.35
310060,202112,2175,552908.0,254.21,1796,338983.0,188.74
310070,202112,123,26724.0,217.27,115,22590.0,196.43
310080,202112,264,62792.0,237.85,223,44792.0,200.86
310090,202112,2768,688622.0,248.78,2278,452750.0,198.75
310100,202112,2146,603806.0,281.36,1616,291859.0,180.61
310110,202112,2086,426983.0,204.69,1903,418077.0,219.69
310120,202112,265,46249.0,174.52,258,59791.0,231.75
310130,202112,237,49868.0,210.41,216,45860.0,212.31
310140,202112,95,21447.0,225.76,86,17429.0,202.66
310150,202112,2014,468034.0,232.39,1751,359145.0,205.11
310160,202112,2908,566472.0,194.8,2769,606170.0,218.91
310163,202112,422,83315.0,197.43,393,86323.0,219.65
310170,202112,5158,1142881.0,221.57,4589,971219.0,211.64
310180,202112,783,187061.0,238.9,670,132982.0,198.48
310190,202112,736,128045.0,173.97,728,167010.0,229.41
310200,202112,844,215750.0,255.63,685,130962.0,191.19
310205,202112,452,92366.0,204.35,423,90197.0,213.23
310210,202112,1450,279246.0,192.58,1394,306341.0,219.76
310220,202112,646,135493.0,209.74,591,125079.0,211.64
310230,202112,1248,259030.0,207.56,1174,244908.0,208.61
310240,202112,601,139786.0,232.59,532,107646.0,202.34
310250,202112,563,150440.0,267.21,465,81519.0,175.31
310260,202112,1049,181381.0,172.91,1007,240343.0,238.67
310270,202112,1610,413449.0,256.8,1337,253182.0,189.37
310280,202112,1104,206753.0,187.28,1056,237410.0,224.82
310285,202112,1060,284466.0,268.36,868,158899.0,183.06
310290,202112,649,129410.0,199.4,605,133110.0,220.02
310300,202112,825,172733.0,209.37,760,163018.0,214.5
310310,202112,119,21964.0,184.57,115,25917.0,225.37
310320,202112,181,47640.0,263.2,145,27154.0,187.27
310330,202112,143,22969.0,160.62,139,34238.0,246.32
310340,202112,3694,739101.0,200.08,3492,751895.0,215.32
310350,202112,4211,903276.0,214.5,3803,803505.0,211.28
310360,202112,265,50798.0,191.69,255,56222.0,220.48
310370,202112,536,91142.0,170.04,535,123260.0,230.39
310375,202112,306,63265.0,206.75,301,59539.0,197.8
310380,202112,111,23401.0,210.82,102,21511.0,210.89
310390,202112,177,36945.0,208.73,159,35332.0,222.21
310400,202112,3255,853240.0,262.13,2623,483973.0,184.51
310410,202112,251,63805.0,254.2,201,40110.0,199.55
310420,202112,1403,312091.0,222.45,1242,257010.0,206.93
310430,202112,536,107256.0,200.1,509,108518.0,213.2
310440,202112,232,48660.0,209.74,217,44973.0,207.25
310445,202112,686,121922.0,177.73,676,153097.0,226.47
310450,202112,2497,628505.0,251.7,2028,402645.0,198.54
310460,202112,613,125276.0,204.37,570,122321.0,214.6
310470,202112,1982,361168.0,182.22,1890,438272.0,231.89
310480,202112,499,111727.0,223.9,446,91942.0,206.15
310490,202112,1358,310094.0,228.35,1181,243355.0,206.06
310500,202112,636,146328.0,230.08,567,112011.0,197.55
310510,202112,713,152224.0,213.5,647,136656.0,211.21
310520,202112,535,94764.0,177.13,515,120848.0,234.66
310530,202112,203,38734.0,190.81,189,43092.0,228.0
310540,202112,1474,292696.0,198.57,1392,301741.0,216.77
310550,202112,552,124043.0,224.72,479,99663.0,208.06
310560,202112,5582,1117176.0,200.14,5195,1138009.0,219.06
310570,202112,620,148508.0,239.53,539,105980.0,196.62
310590,202112,1761,411235.0,233.52,1533,305653.0,199.38
310600,202112,666,154223.0,231.57,578,116672.0,201.85
310610,202112,175,33466.0,191.23,170,36741.0,216.12
310620,202112,73718,1.5626152E7,211.97,65987,1.4326804E7,217.12
310630,202112,2085,441520.0,211.76,1916,402275.0,209.96
310640,202112,488,101835.0,208.68,457,95381.0,208.71
310650,202112,1250,289466.0,231.57,1067,219841.0,206.04
310660,202112,824,236380.0,286.87,613,120764.0,197.0
310665,202112,822,236309.0,287.48,648,107676.0,166.17
310670,202112,25931,6214257.0,239.65,21992,4393207.0,199.76
310680,202112,479,113400.0,236.74,416,80787.0,194.2
310690,202112,877,216887.0,247.31,719,145885.0,202.9
310700,202112,229,53045.0,231.64,196,40273.0,205.47
310710,202112,1582,323834.0,204.7,1490,316785.0,212.61
310720,202112,497,112002.0,225.36,451,89286.0,197.97
310730,202112,5150,1304462.0,253.29,4240,822343.0,193.95
310740,202112,1648,369030.0,223.93,1455,300665.0,206.64
310750,202112,565,107860.0,190.9,524,120404.0,229.78
310760,202112,215,53025.0,246.63,180,35083.0,194.91
310770,202112,414,99824.0,241.12,350,68335.0,195.24
310780,202112,2232,532239.0,238.46,1964,376579.0,191.74
310790,202112,846,143844.0,170.03,830,195717.0,235.8
310800,202112,492,80797.0,164.22,478,116644.0,244.03
310810,202112,670,135830.0,202.73,613,135123.0,220.43
310820,202112,297,58666.0,197.53,282,62167.0,220.45
310825,202112,1525,500344.0,328.09,927,167732.0,180.94
310830,202112,766,165353.0,215.87,686,146324.0,213.3
310840,202112,713,130071.0,182.43,685,156908.0,229.06
310850,202112,916,252296.0,275.43,696,135048.0,194.03
310855,202112,1422,370664.0,260.66,1149,215365.0,187.44
310860,202112,3665,716305.0,195.44,3526,760705.0,215.74
310870,202112,551,113488.0,205.97,520,108527.0,208.71
310880,202112,514,107542.0,209.23,474,101911.0,215.0
310890,202112,492,86721.0,176.26,474,111288.0,234.78
310900,202112,1320,288056.0,218.22,1193,248120.0,207.98
310910,202112,447,86431.0,193.36,418,94874.0,226.97
310920,202112,926,194174.0,209.69,850,182577.0,214.8
310925,202112,520,115351.0,221.83,468,95205.0,203.43
310930,202112,2240,456853.0,203.95,2114,450865.0,213.28
310940,202112,3522,683570.0,194.09,3362,738400.0,219.63
310945,202112,599,120927.0,201.88,562,120952.0,215.22
310950,202112,620,125027.0,201.66,569,125793.0,221.08
310960,202112,150,29696.0,197.97,145,30842.0,212.7
310970,202112,349,60846.0,174.34,339,79504.0,234.53
310980,202112,93,22513.0,242.08,75,15448.0,205.97
310990,202112,621,133417.0,214.84,572,120275.0,210.27
311000,202112,1641,291473.0,177.62,1624,366187.0,225.48
311010,202112,447,86777.0,194.13,423,93092.0,220.08
311020,202112,430,98628.0,229.37,384,75433.0,196.44
311030,202112,689,129751.0,188.32,657,146483.0,222.96
311040,202112,141,21791.0,154.55,139,34633.0,249.16
311050,202112,1141,236689.0,207.44,1063,223685.0,210.43
311060,202112,963,204702.0,212.57,852,186452.0,218.84
311070,202112,873,200219.0,229.35,749,158189.0,211.2
311080,202112,571,124540.0,218.11,513,107980.0,210.49
311090,202112,766,154385.0,201.55,734,154617.0,210.65
311100,202112,513,100632.0,196.16,479,106960.0,223.3
311110,202112,910,152601.0,167.69,898,212055.0,236.14
311115,202112,754,189697.0,251.59,582,121688.0,209.09
311120,202112,2425,436180.0,179.87,2347,536416.0,228.55
311130,202112,786,206095.0,262.21,617,119045.0,192.94
311140,202112,562,156523.0,278.51,432,78005.0,180.57
311150,202112,608,163727.0,269.29,502,92372.0,184.01
311160,202112,1347,270103.0,200.52,1272,275676.0,216.73
311170,202112,441,87592.0,198.62,424,89802.0,211.8
